t,x,y,z
1656.088856,-0.03,-0.654,0.496
1656.138904,0.586,-0.69,1.512
1656.188952,-0.816,-1.064,-0.536
1656.239,-1.006,-1.272,-0.836
1656.288856,0.296,-0.792,1.24
1656.338904,0.222,-0.904,1.152
1656.388952,-0.962,-1.198,-0.754
1656.439,-0.672,-0.87,-0.384
1656.489856,0.506,-0.75,1.564
1656.539904,-0.03,-0.824,0.738
1656.589952,-0.664,-1.116,-0.4
1656.64,-0.518,-0.854,0.112
1656.689856,0.338,-0.654,1.376
1656.739904,-0.56,-0.95,-0.136
1656.789952,-0.824,-0.96,-0.544
1656.84,0.308,-0.702,1.504
1656.889856,-0.094,-0.728,0.806
1656.939904,-0.91,-1.04,-0.524
1656.989952,-0.076,-0.702,0.77
1657.04,0.004,-0.734,0.96
1657.089856,-0.838,-1.094,-0.424
1657.139904,-0.358,-0.67,0.384
1657.189952,0.338,-0.648,1.52
1657.24,-0.58,-1.054,-0.108
1657.289856,-0.952,-1.126,-0.528
1657.339904,0.178,-0.696,1.24
1657.389952,0.08,-0.818,1.128
1657.44,-0.912,-1.244,-0.498
1657.490856,-0.48,-0.702,0.158
1657.540904,0.224,-0.852,1.356
1657.590952,-0.262,-0.88,0.424
1657.641,-0.886,-0.946,-0.442
1657.690856,0.132,-0.54,1.112
1657.740904,0.122,-0.792,1.16
1657.790952,-1.136,-1.15,-0.618
1657.841,-0.21,-0.546,0.326
1657.890856,0.126,-0.6,0.55
1657.940904,-0.35,-0.762,0.294
1657.990952,-0.368,-1.08,0.528
1658.041,-0.376,-0.884,0.542
1658.090856,-0.24,-0.806,0.558
1658.140904,-0.158,-0.82,0.51
1658.190952,-0.24,-0.988,0.296
1658.241,-0.198,-0.888,0.376
1658.290856,-0.284,-0.806,0.38
1658.340904,-0.216,-0.76,0.46
1658.390952,-0.342,-0.944,0.368
1658.441,-0.218,-0.876,0.518
1658.491856,-0.13,-1.038,0.584
1658.541904,-0.168,-0.896,0.434
1658.591952,-0.208,-0.816,0.236
1658.642,-0.208,-1.038,0.28
1658.691856,-0.252,-1.112,0.158
1658.741904,-0.198,-0.962,0.092
1658.791952,-0.03,-0.222,0.296
1658.842,-0.104,-0.806,0.638
1658.891856,-0.398,-1.12,0.304
1658.941904,-0.424,-1.286,0.236
1658.991952,-0.134,0.264,0.51
1659.042,-0.262,-1.016,0.51
1659.091856,-0.172,-2.706,0.368
1659.141904,-0.094,0.714,0.408
1659.191952,0.036,-0.75,0.822
1659.242,-0.134,-2.566,0.55
1659.291856,-0.414,-0.418,0.208
1659.341904,-0.008,-0.006,0.732
1659.391952,-0.112,-1.128,0.63
1659.442,-0.416,-1.12,0.376
1659.491856,-0.198,-0.07,0.328
1659.541904,-0.06,-0.604,0.734
1659.591952,-0.16,-2.416,0.598
1659.642,-0.29,-0.196,0.3
1659.892856,0.08,-0.624,0.848
1659.942904,-0.072,-2.268,0.606
1659.992952,-0.48,-0.398,0.216
1660.043,-0.024,0.912,0.5
1660.092856,-0.024,-1.964,0.614
1660.142904,-0.398,-1.382,0.464
1660.192952,-0.028,0.818,0.59
1660.243,0.008,-0.646,0.798
1660.292856,-0.156,-2.776,0.532
1660.342904,-0.352,-0.214,0.236
1660.392952,0.08,-0.534,0.856
1660.443,-0.034,-1.97,0.772
1660.492856,-0.45,-0.526,0.294
1660.542904,-0.07,0.496,0.492
1660.592952,-0.062,-0.796,0.652
1660.643,-0.05,-2.774,0.64
1660.692856,-0.162,0.01,0.358
1660.742904,-0.068,0.184,0.69
1660.792952,-0.102,-1.18,0.638
1660.843,-0.384,-1.016,0.412
1661.093856,-0.014,0.2,0.716
1661.143904,-0.024,-1.502,0.654
1661.193952,-0.29,-1.968,0.572
1661.244,-0.142,0.026,0.414
1661.293856,-0.006,-0.044,0.742
1661.343904,0.034,-2.508,0.7
1661.393952,-0.486,-1.058,0.39
1661.444,-0.012,0.64,0.684
1661.493856,0.016,-0.77,0.704
1661.543904,-0.27,-1.67,0.546
1661.593952,-0.268,-0.088,0.262
1661.644,0.016,-0.412,0.838
1661.693856,-0.08,-2.054,0.754
1661.743904,-0.376,-0.648,0.3
1661.793952,-0.078,0.9,0.412
1661.844,0.08,-0.482,0.864
1661.894856,-0.108,-2.78,0.636
1661.944904,-0.32,-0.408,0.402
1661.994952,0.078,-0.184,0.93
1662.045,0.002,-1.062,0.64
1662.094856,-0.518,-0.944,0.366
1662.144904,-0.16,-0.046,0.374
1662.194952,-0.094,-0.472,0.548
1662.245,-0.06,-2.518,0.764
1662.294856,-0.076,-0.328,0.204
1662.344904,-0.082,-0.19,0.492
1662.394952,-0.052,-1.896,0.432
1662.445,-0.318,-1.458,0.438
1662.494856,-0.152,0.392,0.488
1662.544904,0.052,-0.672,0.536
1662.594952,-0.248,-1.692,0.466
1662.645,-0.12,-0.078,0.312
1662.694856,-0.016,-0.568,0.64
1662.744904,-0.04,-2.142,0.504
1662.794952,-0.176,-0.542,0.294
1662.845,-0.096,0.312,0.434
1662.895856,0.016,-0.632,0.524
1662.945904,-0.066,-2.524,0.622
1662.995952,-0.236,-0.254,0.272
1663.046,-0.03,-0.334,0.606
1663.095856,-0.048,-1.446,0.432
1663.145904,-0.296,-0.974,0.422
1663.195952,-0.062,0.128,0.414
1663.246,-0.096,-0.754,0.448
1663.295856,-0.15,-2.518,0.56
1663.345904,-0.152,-0.184,0.318
1663.395952,-0.038,-0.042,0.562
1663.446,-0.112,-1.548,0.55
1663.495856,-0.288,-1.724,0.536
1663.545904,0.03,0.346,0.352
1663.595952,-0.056,-0.552,0.582
1663.646,-0.388,-1.89,0.652
1663.695856,-0.102,-0.278,0.412
1663.745904,0.034,-0.432,0.624
1663.795952,-0.19,-1.49,0.536
1663.846,-0.278,-0.72,0.428
1663.896856,-0.05,0.268,0.52
1663.946904,-0.018,-0.448,0.59
1663.996952,-0.126,-2.456,0.486
1664.047,-0.446,-1.072,0.318
1664.096856,-0.044,0.324,0.566
1664.146904,0.034,-0.536,0.688
1664.196952,-0.204,-2.29,0.368
1664.247,-0.192,-0.46,0.35
1664.296856,-0.068,-0.102,0.542
1664.346904,0.032,-1.168,0.48
1664.396952,-0.398,-1.116,0.402
1664.447,-0.062,0.09,0.414
1664.496856,0.004,-0.494,0.63
1664.546904,-0.08,-2.128,0.472
1664.596952,-0.248,-0.334,0.326
1664.647,-0.05,0.102,0.358
1664.696856,-0.192,-1.054,0.32
1664.746904,-0.182,-2.334,0.424
1664.796952,-0.044,0.08,0.414
1664.847,0.058,-0.27,0.67
1664.896856,-0.062,-2.482,0.338
1664.946904,-0.454,-1.248,0.304
1664.996952,-0.062,-0.06,0.364
1665.047,0.058,-0.55,0.696
1665.097856,-0.12,-2.008,0.386
1665.147904,-0.286,-0.414,0.31
1665.197952,-0.05,0.132,0.498
1665.248,0.114,-0.96,0.496
1665.297856,-0.078,-2.496,0.356
1665.347904,-0.144,-0.334,0.274
1665.397952,-0.07,-0.028,0.342
1665.448,-0.082,-1.112,0.514
1665.497856,-0.16,-2.162,0.544
1665.547904,-0.038,-0.02,0.482
1665.597952,-0.024,-0.294,0.498
1665.648,-0.096,-2.258,0.344
1665.697856,-0.304,-1.286,0.316
1665.747904,-0.062,0.208,0.418
1665.797952,0.094,-0.64,0.614
1665.848,-0.152,-2.29,0.464
1665.897856,-0.156,-0.462,0.29
1665.947904,-0.024,-0.478,0.524
1665.997952,-0.002,-0.712,0.54
1666.048,-0.162,-2.456,0.39
1666.098856,-0.166,-0.408,0.29
1666.148904,-0.064,0.008,0.504
1666.198952,-0.038,-2.232,0.48
1666.249,-0.462,-1.222,0.422
1666.298856,-0.028,0.362,0.504
1666.348904,0.114,-0.856,0.664
1666.398952,-0.374,-1.83,0.516
1666.449,-0.082,-0.39,0.332
1666.498856,0.002,-0.31,0.568
1666.548904,0.058,-0.998,0.47
1666.598952,-0.326,-0.96,0.408
1666.649,-0.12,0.032,0.416
1666.698856,0.066,-0.718,0.684
1666.748904,-0.078,-2.35,0.466
1666.798952,-0.112,-0.45,0.352
1666.849,-0.112,0.314,0.412
1666.898856,0.088,-0.774,0.562
1666.948904,-0.062,-2.46,0.776
1666.998952,-0.096,-0.444,0.386
1667.049,-0.172,0.128,0.39
1667.099856,0.004,-0.76,0.59
1667.149904,-0.15,-1.968,0.732
1667.199952,-0.102,-0.242,0.414
1667.25,-0.04,-0.486,0.652
1667.299856,-0.102,-1.056,0.56
1667.349904,-0.288,-0.934,0.502
1667.399952,-0.062,0.004,0.384
1667.45,0.078,-0.552,0.648
1667.499856,-0.022,-2.514,0.67
1667.549904,-0.066,-0.048,0.45
1667.599952,-0.044,-0.16,0.622
1667.65,0.09,-0.7,0.542
1667.699856,0.158,-1.718,0.774
1667.749904,-0.36,-0.888,0.544
1667.799952,-0.466,-0.992,0.472
1667.85,-0.07,-0.388,0.4
1667.899856,0.304,-0.166,0.654
1667.949904,0.158,-0.59,0.582
1667.999952,-0.338,-0.974,0.59
1668.05,-0.52,-1.12,0.654
1668.100856,0.036,-0.642,0.706
1668.150904,0.456,0.056,0.76
1668.200952,0.08,-0.654,0.582
1668.251,-0.67,-1.662,0.376
1668.300856,-0.284,-0.528,0.516
1668.350904,0.244,-0.102,0.732
1668.400952,0.232,-0.748,0.688
1668.451,-0.272,-1.406,0.482
1668.500856,-0.462,-0.908,0.472
1668.550904,0.042,-0.46,0.614
1668.600952,0.32,-0.674,0.838
1668.651,-0.054,-0.948,0.486
1668.700856,-0.638,-1.612,0.352
1668.750904,-0.088,-0.176,0.424
1668.800952,0.464,-0.418,0.888
1668.851,0.234,-0.716,0.612
1668.900856,-0.928,-1.912,0.358
1668.950904,-0.232,-0.422,0.412
1669.000952,0.68,0.088,0.718
1669.051,0.282,-0.824,0.63
1669.101856,-1.038,-2.022,0.368
1669.151904,-0.48,-0.998,0.536
1669.201952,0.314,-0.384,0.782
1669.252,0.306,-0.644,0.83
1669.301856,-0.316,-1.086,0.46
1669.351904,-0.516,-1.352,0.46
1669.401952,-0.066,-0.304,0.528
1669.452,0.318,-0.29,0.758
1669.501856,-0.044,-0.828,0.592
1669.551904,-0.558,-1.624,0.498
1669.601952,-0.146,-0.312,0.51
1669.652,0.494,-0.216,0.754
1669.701856,0.18,-0.742,0.71
1669.751904,-0.91,-2.016,0.384
1669.801952,-0.44,-0.61,0.462
1669.852,0.626,0.096,0.736
1669.901856,0.354,-0.798,0.752
1669.951904,-0.758,-1.88,0.342
1670.001952,-0.672,-0.998,0.344
1670.052,0.36,-0.338,0.84
1670.101856,0.332,-0.61,0.904
1670.151904,-0.646,-1.398,0.39
1670.201952,-0.608,-1.416,0.398
1670.252,0.188,-0.38,0.638
1670.302856,0.232,-0.584,0.854
1670.352904,-0.188,-0.968,0.446
1670.402952,-0.526,-1.34,0.386
1670.453,0.05,-0.306,0.568
1670.502856,0.194,-0.694,0.876
1670.552904,0.004,-0.71,0.548
1670.602952,-0.792,-1.744,0.294
1670.653,-0.382,-0.76,0.542
1670.702856,0.464,-0.332,0.83
1670.752904,0.28,-0.718,0.764
1670.802952,-0.662,-1.358,0.37
1670.853,-0.45,-1.328,0.464
1670.902856,0.106,-0.614,0.774
1670.952904,0.346,-0.518,0.766
1671.002952,-0.06,-0.636,0.526
1671.053,-0.704,-1.772,0.344
1671.102856,-0.162,-0.508,0.504
1671.152904,0.416,-0.268,0.764
1671.202952,0.192,-0.59,0.614
1671.253,-0.432,-0.984,0.486
1671.303856,-0.822,-2.032,0.502
1671.353904,-0.002,-0.504,0.6
1671.403952,0.488,-0.094,0.608
1671.454,0.122,-0.976,0.594
1671.503856,-0.782,-1.566,0.478
1671.553904,-0.312,-0.398,0.476
1671.603952,0.178,-0.486,0.686
1671.654,0.142,-0.664,0.67
1671.703856,-0.158,-0.706,0.54
1671.753904,-0.562,-1.504,0.488
1671.803952,-0.194,-0.386,0.52
1671.854,0.414,-0.238,0.67
1671.903856,0.114,-0.806,0.622
1671.953904,-0.798,-1.694,0.424
1672.003952,-0.46,-1.112,0.518
1672.054,0.44,-0.24,0.78
1672.103856,0.24,-0.664,0.788
1672.153904,-0.732,-1.62,0.382
1672.203952,-0.568,-1.166,0.44
1672.254,0.27,-0.448,0.832
1672.304856,0.288,-0.848,0.846
1672.354904,-0.028,-0.846,0.526
1672.404952,-0.862,-1.666,0.448
1672.455,-0.398,-0.696,0.526
1672.504856,0.356,-0.376,0.716
1672.554904,0.152,-0.626,0.636
1672.604952,-0.544,-1.238,0.396
1672.655,-0.61,-1.11,0.404
1672.704856,0.184,-0.548,0.736
1672.754904,0.276,-0.742,0.786
1672.804952,-0.134,-0.87,0.45
1672.855,-0.826,-1.298,0.326
1672.904856,-0.018,-0.328,0.572
1672.954904,0.354,-0.48,0.718
1673.004952,-0.016,-0.846,0.448
1673.055,-0.72,-1.152,0.23
1673.104856,-0.3,-0.864,0.582
1673.154904,0.344,-0.502,0.79
1673.204952,0.082,-0.796,0.568
1673.255,-0.574,-0.952,0.39
1673.305856,-0.28,-1.004,0.572
1673.355904,0.242,-0.542,0.604
1673.405952,0.316,-0.83,0.592
1673.456,-0.118,-0.792,0.408
1673.505856,-0.306,-1.03,0.364
1673.555904,-0.14,-0.64,0.636
1673.605952,-0.228,-0.952,0.576
1673.656,-0.162,-0.792,0.582
1673.705856,-0.14,-0.994,0.728
1673.755904,-0.12,-0.782,0.448
1673.805952,-0.172,-1.008,0.56
1673.856,-0.248,-0.88,0.384
1673.905856,-0.196,-1.008,0.542
1673.955904,-0.064,-0.328,0.456
1674.005952,-0.016,-0.536,0.664
1674.056,-0.126,-1.83,0.574
1674.105856,-0.188,-1.358,0.334
1674.155904,-0.002,0.164,0.558
1674.205952,0.04,-0.462,0.63
1674.256,-0.134,-2.734,0.552
1674.306856,-0.4,-0.438,0.278
1674.356904,-0.024,0.24,0.476
1674.406952,-0.014,-0.624,0.572
1674.457,0.008,-2.712,0.712
1674.506856,-0.134,-0.206,0.4
1674.556904,0.002,0.318,0.542
1674.606952,-0.126,-1.318,0.574
1674.657,-0.126,-2.096,0.568
1674.706856,-0.09,-0.142,0.462
1674.756904,0.058,-0.142,0.684
1674.806952,-0.136,-1.904,0.604
1674.857,-0.326,-1.386,0.43
1674.906856,-0.03,0.14,0.624
1674.956904,0.1,-0.414,0.678
1675.006952,-0.006,-2.688,0.656
1675.057,-0.416,-0.578,0.308
1675.106856,0.008,0.178,0.632
1675.156904,-0.022,-0.682,0.612
1675.206952,-0.21,-1.71,0.454
1675.257,-0.072,-0.134,0.336
1675.306856,0.01,0.328,0.59
1675.356904,-0.056,-1.648,0.656
1675.406952,-0.214,-1.632,0.48
1675.457,-0.038,0.34,0.508
1675.507856,0.102,-0.464,0.704
1675.557904,-0.228,-2.158,0.614
1675.607952,-0.096,-0.342,0.366
1675.658,0.088,-0.242,0.648
1675.707856,0.18,-0.952,0.712
1675.757904,-0.272,-1.568,0.672
1675.807952,-0.466,-1.094,0.358
1675.858,-0.39,-0.508,0.358
1675.907856,0.41,0.08,0.822
1675.957904,0.288,-0.248,0.888
1676.007952,-0.624,-1.894,0.24
1676.058,-0.39,-0.88,0.59
1676.107856,0.418,-0.062,1.0
1676.157904,0.248,-0.694,0.884
1676.207952,-0.992,-1.644,-0.008
1676.258,-0.152,-0.624,0.638
1676.307856,0.682,-0.252,1.366
1676.357904,0.128,-0.536,0.856
1676.407952,-1.072,-1.88,0.044
1676.458,-0.254,-0.796,0.598
1676.508856,0.648,-0.116,1.32
1676.558904,-0.028,-0.476,0.67
1676.608952,-0.976,-1.722,-0.052
1676.659,-0.198,-0.604,0.71
1676.708856,0.51,-0.262,1.294
1676.758904,-0.066,-0.7,0.56
1676.808952,-0.928,-1.446,-0.008
1676.859,-0.076,-0.588,0.7
1676.908856,0.408,-0.504,1.02
1676.958904,-0.248,-0.596,0.37
1677.008952,-0.732,-1.302,0.236
1677.059,0.084,-0.466,0.914
1677.108856,0.194,-0.718,0.942
1677.158904,-0.422,-1.074,0.206
1677.208952,-0.536,-1.022,0.23
1677.259,0.314,-0.466,1.062
1677.308856,-0.032,-0.766,0.654
1677.358904,-0.59,-0.94,0.172
1677.408952,-0.672,-1.462,0.176
1677.459,0.288,-0.592,0.968
1677.509856,0.026,-0.732,0.734
1677.559904,-0.606,-1.08,0.374
1677.609952,-0.498,-1.26,0.326
1677.66,0.434,-0.216,1.186
1677.709856,-0.018,-0.6,0.734
1677.759904,-0.78,-1.24,0.096
1677.809952,-0.152,-0.674,0.742
1677.86,0.226,-0.56,1.072
1677.909856,-0.428,-0.902,0.324
1677.959904,-0.37,-0.92,0.434
1678.009952,0.19,-0.484,1.222
1678.06,-0.168,-0.622,0.526
1678.109856,-0.764,-1.248,0.096
1678.159904,0.026,-0.526,0.984
1678.209952,0.242,-0.384,1.164
1678.26,-0.664,-0.992,0.174
1678.309856,-0.482,-0.988,0.486
1678.359904,0.37,-0.288,1.286
1678.409952,-0.038,-0.6,0.652
1678.46,-0.758,-1.24,0.18
1678.510856,-0.044,-0.652,0.942
1678.560904,0.368,-0.408,1.254
1678.610952,-0.6,-0.992,0.092
1678.661,-0.684,-1.238,0.156
1678.710856,0.472,-0.248,1.424
1678.760904,0.04,-0.414,0.69
1678.810952,-0.752,-1.47,0.03
1678.861,0.026,-0.684,0.864
1678.910856,0.18,-0.388,0.71
1678.960904,-0.014,-0.774,0.56
1679.010952,-0.048,-0.71,0.392
1679.061,0.122,-0.986,0.678
1679.110856,0.014,-0.92,0.732
1679.160904,0.026,-0.88,0.658
1679.210952,0.016,-0.588,0.774
1679.261,0.122,-0.742,0.758
1679.310856,0.084,-0.688,0.83
1679.360904,0.182,-0.574,0.802
1679.410952,0.246,-0.622,0.828
1679.461,0.324,-0.582,0.928
1679.511856,0.306,-0.608,0.816
1679.561904,0.288,-0.64,0.872
1679.611952,0.242,-0.624,0.818
1679.662,0.258,-0.624,0.804
1679.711856,0.282,-0.534,0.792
1679.761904,0.306,-0.664,0.796
1679.811952,0.28,-0.536,0.786
1679.862,0.28,-0.568,0.798
1679.911856,0.244,-0.558,0.78
1679.961904,0.264,-0.626,0.854
1680.011952,0.26,-0.568,0.782
1680.062,0.242,-0.568,0.798
1680.111856,0.24,-0.556,0.752
1680.161904,0.272,-0.54,0.828
1680.211952,0.29,-0.592,0.814
1680.262,0.296,-0.568,0.792
1680.311856,0.286,-0.616,0.838
1680.361904,0.26,-0.624,0.792
1680.411952,0.266,-0.646,0.792
1680.462,0.26,-0.648,0.792
1680.511856,0.242,-0.62,0.792
1680.561904,0.264,-0.614,0.814
1680.611952,0.242,-0.626,0.796
1680.662,0.254,-0.636,0.782
1680.712856,0.242,-0.6,0.764
1680.762904,0.234,-0.624,0.78
1680.812952,0.18,-0.624,0.742
1680.863,0.192,-0.654,0.802
1680.912856,0.202,-0.598,0.782
1680.962904,0.224,-0.63,0.774
1681.012952,0.238,-0.63,0.784
1681.063,0.28,-0.636,0.752
1681.112856,0.314,-0.702,0.796
1681.162904,0.344,-0.704,0.796
1681.212952,0.402,-0.764,0.77
1681.263,0.256,-0.624,0.546
1681.312856,0.296,-0.7,0.792
1681.362904,0.242,-0.59,0.728
1681.412952,0.16,-0.802,0.636
1681.463,0.17,-0.662,0.71
1681.512856,0.196,-0.704,0.64
1681.562904,0.248,-0.624,0.766
1681.612952,0.34,-0.71,0.846
1681.663,0.144,-0.722,0.466
1681.713856,0.132,-0.864,0.498
1681.763904,0.028,-0.52,0.536
1681.813952,-0.04,-0.796,0.352
1681.864,0.148,-1.136,0.23
1681.913856,0.098,-0.992,-0.056
1681.963904,0.402,-1.058,-0.056
1682.013952,0.33,-0.932,0.062
1682.064,0.378,-0.728,0.088
1682.113856,0.37,-0.786,0.07
1682.163904,0.29,-1.112,0.048
1682.213952,0.226,-0.876,0.066
1682.264,0.058,-0.984,-0.064
1682.313856,0.112,-0.934,-0.072
1682.363904,0.168,-0.95,-0.16
1682.413952,0.208,-0.762,-0.16
1682.464,0.304,-0.88,-0.26
1682.513856,0.254,-0.878,-0.286
1682.563904,0.258,-0.83,-0.33
1682.613952,0.292,-0.83,-0.32
1682.664,0.288,-0.83,-0.5
1682.714856,0.354,-0.702,-0.346
1682.764904,0.37,-0.892,-0.628
1682.814952,0.424,-0.898,-0.692
1682.865,0.314,-0.838,-0.75
1682.914856,0.108,-0.86,-0.84
1682.964904,0.03,-0.864,-0.538
1683.014952,-0.126,-0.728,-0.4
1683.065,-0.166,-0.664,-0.168
1683.114856,-0.194,-0.57,-0.356
1683.164904,-0.244,-0.582,-0.478
1683.214952,-0.302,-0.54,-0.432
1683.265,-0.358,-0.59,-0.466
1683.314856,-0.32,-0.658,-0.42
1683.364904,-0.304,-0.69,-0.32
1683.414952,-0.444,-0.736,-0.56
1683.465,-0.316,-0.608,-0.322
1683.514856,-0.302,-0.556,-0.456
1683.564904,-0.242,-0.446,-0.218
1683.614952,-0.134,-0.614,-0.306
1683.665,-0.226,-0.702,-0.212
1683.715856,-0.094,-0.87,-0.282
1683.765904,-0.112,-0.864,-0.482
1683.815952,0.032,-1.022,-0.852
1683.866,0.088,-0.702,-0.712
1683.915856,0.216,-0.726,-0.588
1683.965904,0.36,-0.798,-0.622
1684.015952,0.292,-0.798,-0.734
1684.066,0.32,-0.742,-0.592
1684.115856,0.308,-0.802,-0.64
1684.165904,0.336,-0.792,-0.672
1684.215952,0.256,-0.726,-0.856
1684.266,0.136,-0.76,-0.954
1684.315856,0.094,-0.734,-0.57
1684.365904,-0.062,-0.798,-0.568
1684.415952,-0.056,-0.78,-0.564
1684.466,-0.092,-0.716,-0.242
1684.515856,-0.272,-0.48,-0.434
1684.565904,-0.294,-0.496,-0.416
1684.615952,-0.3,-0.398,-0.366
1684.666,-0.376,-0.782,-0.618
1684.716856,-0.422,-0.572,-0.45
1684.766904,-0.406,-0.608,-0.538
1684.816952,-0.306,-0.71,-0.366
1684.867,-0.332,-0.656,-0.49
1684.916856,-0.12,-0.432,-0.208
1684.966904,-0.062,-0.544,-0.226
1685.016952,-0.12,-0.684,-0.356
1685.067,-0.21,-0.848,-0.814
1685.116856,0.024,-0.926,-0.392
1685.166904,0.03,-0.91,-0.692
1685.216952,0.098,-0.934,-0.506
1685.267,0.142,-0.936,-0.574
1685.316856,0.136,-0.72,-0.56
1685.366904,0.244,-0.846,-0.218
1685.416952,0.308,-0.818,-0.338
1685.467,0.328,-1.01,-0.274
1685.516856,0.248,-0.878,-0.35
1685.566904,0.178,-0.886,-0.286
1685.616952,0.24,-0.898,-0.222
1685.667,0.268,-0.92,-0.252
1685.716856,0.184,-0.916,-0.352
1685.766904,0.208,-0.896,-0.178
1685.816952,0.178,-0.824,-0.244
1685.867,0.14,-0.87,-0.208
1685.917856,0.16,-0.846,-0.216
1685.967904,0.112,-0.816,-0.208
1686.017952,0.19,-0.88,-0.256
1686.068,0.206,-0.892,-0.256
1686.117856,0.208,-0.83,-0.228
1686.167904,0.202,-0.826,-0.274
1686.217952,0.244,-0.824,-0.344
1686.268,0.242,-0.814,-0.408
1686.317856,0.252,-0.832,-0.442
1686.367904,0.254,-0.744,-0.382
1686.417952,0.26,-0.758,-0.416
1686.468,0.27,-0.718,-0.498
1686.517856,0.306,-0.636,-0.354
1686.567904,0.314,-0.736,-0.444
1686.617952,0.306,-0.8,-0.5
1686.668,0.324,-0.744,-0.648
1686.717856,0.276,-0.802,-0.762
1686.767904,0.216,-0.806,-0.77
1686.817952,0.16,-0.908,-0.648
1686.868,0.046,-0.886,-0.628
1686.918856,-0.014,-0.732,-0.4
1686.968904,-0.152,-0.784,-0.578
1687.018952,-0.158,-0.534,-0.384
1687.069,-0.212,-0.568,-0.382
1687.118856,-0.284,-0.518,-0.36
1687.168904,-0.294,-0.488,-0.398
1687.218952,-0.464,-0.69,-0.552
1687.269,-0.318,-0.696,-0.354
1687.318856,-0.358,-0.602,-0.498
1687.368904,-0.16,-0.462,-0.26
1687.418952,-0.132,-0.472,-0.114
1687.469,-0.184,-0.51,-0.264
1687.518856,-0.102,-0.7,-0.398
1687.568904,0.016,-1.022,-0.728
1687.618952,0.052,-0.766,-0.882
1687.669,0.266,-0.808,-0.73
1687.718856,0.206,-0.752,-0.82
1687.768904,0.33,-0.686,-0.904
1687.818952,0.346,-0.704,-0.724
1687.869,0.368,-0.72,-0.67
1687.919856,0.314,-0.736,-0.818
1687.969904,0.2,-0.798,-0.852
1688.019952,0.132,-0.786,-0.602
1688.07,-0.044,-0.832,-0.752
1688.119856,-0.038,-0.704,-0.43
1688.169904,-0.144,-0.486,-0.346
1688.219952,-0.15,-0.514,-0.32
1688.27,-0.224,-0.412,-0.274
1688.319856,-0.336,-0.606,-0.554
1688.369904,-0.316,-0.568,-0.308
1688.419952,-0.39,-0.696,-0.564
1688.47,-0.396,-0.59,-0.492
1688.519856,-0.402,-0.688,-0.512
1688.569904,-0.334,-0.566,-0.466
1688.619952,-0.2,-0.498,-0.4
1688.67,-0.134,-0.45,-0.072
1688.719856,-0.152,-0.608,-0.346
1688.769904,-0.16,-0.742,-0.506
1688.819952,0.002,-0.844,-0.656
1688.87,0.072,-0.828,-0.72
1688.920856,0.184,-0.854,-0.9
1688.970904,0.162,-0.67,-0.754
1689.020952,0.286,-0.578,-0.466
1689.071,0.298,-0.806,-0.672
1689.120856,0.276,-0.718,-0.584
1689.170904,0.222,-0.696,-0.776
1689.220952,0.218,-0.654,-0.538
1689.271,0.24,-0.704,-0.64
1689.320856,0.276,-0.648,-0.64
1689.370904,0.302,-0.718,-0.624
1689.420952,0.228,-0.728,-0.826
1689.471,0.208,-0.688,-0.684
1689.520856,0.104,-0.806,-0.744
1689.570904,0.05,-0.758,-0.672
1689.620952,-0.03,-0.764,-0.562
1689.671,-0.112,-0.68,-0.622
1689.720856,-0.092,-0.536,-0.372
1689.770904,-0.216,-0.52,-0.424
1689.820952,-0.24,-0.542,-0.384
1689.871,-0.342,-0.556,-0.544
1689.920856,-0.282,-0.516,-0.288
1689.970904,-0.428,-0.654,-0.574
1690.020952,-0.364,-0.648,-0.386
1690.071,-0.44,-0.684,-0.576
1690.121856,-0.348,-0.672,-0.48
1690.171904,-0.376,-0.642,-0.474
1690.221952,-0.344,-0.662,-0.41
1690.272,-0.288,-0.638,-0.48
1690.321856,-0.184,-0.518,-0.298
1690.371904,-0.158,-0.544,-0.334
1690.421952,-0.136,-0.576,-0.194
1690.472,-0.222,-0.818,-0.708
1690.521856,-0.128,-0.822,-0.482
1690.571904,-0.022,-0.816,-0.644
1690.621952,0.144,-0.888,-0.584
1690.672,0.178,-0.736,-0.894
1690.721856,0.136,-0.782,-0.628
1690.771904,0.218,-0.642,-0.36
1690.821952,0.254,-0.818,-0.618
1690.872,0.34,-0.846,-0.458
1690.921856,0.33,-0.83,-0.432
1690.971904,0.238,-0.678,-0.28
1691.021952,0.276,-0.85,-0.222
1691.072,0.266,-0.968,-0.308
1691.122856,0.178,-0.872,-0.286
1691.172904,0.128,-0.882,-0.388
1691.222952,0.17,-0.834,-0.274
1691.273,0.228,-0.838,-0.322
1691.322856,0.254,-0.882,-0.258
1691.372904,0.226,-0.908,-0.33
1691.422952,0.16,-0.818,-0.18
1691.473,0.12,-0.816,-0.28
1691.522856,0.152,-0.782,-0.242
1691.572904,0.186,-0.918,-0.32
1691.622952,0.202,-0.966,-0.224
1691.673,0.142,-0.936,-0.202
1691.722856,0.142,-0.918,-0.178
1691.772904,0.124,-0.856,-0.208
1691.822952,0.12,-0.88,-0.242
1691.873,0.09,-0.838,-0.218
1691.922856,0.082,-0.928,-0.238
1691.972904,0.084,-0.898,-0.2
1692.022952,0.064,-0.898,-0.132
1692.073,0.104,-0.896,-0.1
1692.123856,0.068,-0.834,-0.136
1692.173904,0.074,-0.75,-0.154
1692.223952,0.08,-0.8,-0.18
