t,x,y,z
1590.300904,0.192,-0.788,-0.49
1590.350952,0.188,-0.808,-0.48
1590.401,0.182,-0.776,-0.49
1590.450856,0.206,-0.798,-0.508
1590.500904,0.2,-0.76,-0.498
1590.550952,0.194,-0.758,-0.494
1590.601,0.192,-0.74,-0.494
1590.650856,0.186,-0.716,-0.504
1590.700904,0.194,-0.736,-0.512
1590.750952,0.198,-0.776,-0.536
1590.801,0.194,-0.76,-0.508
1590.851856,0.19,-0.752,-0.5
1590.901904,0.19,-0.746,-0.488
1590.951952,0.21,-0.76,-0.506
1591.002,0.204,-0.766,-0.504
1591.051856,0.2,-0.736,-0.504
1591.101904,0.198,-0.76,-0.504
1591.151952,0.198,-0.73,-0.5
1591.202,0.192,-0.762,-0.528
1591.251856,0.188,-0.766,-0.5
1591.301904,0.178,-0.756,-0.498
1591.351952,0.176,-0.738,-0.48
1591.402,0.184,-0.754,-0.506
1591.451856,0.192,-0.754,-0.506
1591.501904,0.194,-0.738,-0.51
1591.551952,0.204,-0.738,-0.528
1591.602,0.194,-0.74,-0.506
1591.651856,0.174,-0.74,-0.504
1591.701904,0.202,-0.76,-0.506
1591.751952,0.204,-0.754,-0.504
1591.802,0.184,-0.752,-0.514
1591.852856,0.204,-0.744,-0.528
1591.902904,0.198,-0.746,-0.516
1591.952952,0.194,-0.738,-0.52
1592.003,0.2,-0.744,-0.52
1592.052856,0.206,-0.746,-0.506
1592.102904,0.206,-0.746,-0.498
1592.152952,0.194,-0.746,-0.51
1592.203,0.208,-0.77,-0.532
1592.252856,0.19,-0.776,-0.544
1592.302904,0.198,-0.82,-0.552
1592.352952,0.248,-0.778,-0.5
1592.403,0.222,-0.794,-0.352
1592.452856,0.166,-0.82,-0.368
1592.502904,0.136,-0.864,-0.312
1592.552952,0.158,-0.872,-0.306
1592.603,0.136,-0.878,-0.32
1592.652856,0.134,-0.852,-0.288
1592.702904,0.152,-0.892,-0.282
1592.752952,0.13,-0.84,-0.324
1592.803,0.152,-0.912,-0.328
1592.852856,0.166,-0.906,-0.314
1592.902904,0.152,-0.866,-0.288
1592.952952,0.182,-0.858,-0.282
1593.003,0.168,-0.826,-0.288
1593.053856,0.194,-0.898,-0.302
1593.103904,0.198,-0.874,-0.304
1593.153952,0.204,-0.898,-0.338
1593.204,0.194,-0.882,-0.322
1593.253856,0.176,-0.882,-0.312
1593.303904,0.18,-0.884,-0.312
1593.353952,0.176,-0.878,-0.324
1593.404,0.176,-0.882,-0.336
1593.453856,0.16,-0.846,-0.346
1593.503904,0.168,-0.88,-0.336
1593.553952,0.176,-0.856,-0.344
1593.604,0.176,-0.856,-0.328
1593.653856,0.198,-0.864,-0.322
1593.703904,0.184,-0.88,-0.34
1593.753952,0.184,-0.872,-0.318
1593.804,0.18,-0.948,-0.32
1593.853856,0.184,-1.016,-0.292
1593.903904,0.14,-1.012,-0.136
1593.953952,0.096,-1.082,-0.104
1594.004,0.038,-0.984,0.008
1594.054856,0.048,-0.992,0.062
1594.104904,-0.008,-0.93,0.096
1594.154952,-0.014,-0.926,0.146
1594.205,0.008,-0.91,0.184
1594.254856,0.002,-0.848,0.262
1594.304904,0.018,-0.8,0.328
1594.354952,0.024,-0.986,0.398
1594.405,0.006,-0.958,0.532
1594.454856,-0.064,-0.712,0.46
1594.504904,-0.04,-0.954,0.46
1594.554952,-0.078,-0.914,0.614
1594.605,-0.048,-0.732,0.608
1594.654856,0.152,-0.798,0.72
1594.704904,0.064,-0.756,0.658
1594.754952,-0.02,-0.82,0.738
1594.805,-0.058,-0.724,0.716
1594.854856,-0.13,-0.644,0.7
1594.904904,-0.072,-0.654,0.9
1594.954952,-0.068,-0.818,0.892
1595.005,0.018,-0.672,0.838
1595.055856,0.032,-0.586,0.76
1595.105904,0.008,-0.714,0.736
1595.155952,-0.024,-0.702,0.822
1595.206,0.008,-0.72,0.83
1595.255856,0.034,-0.656,0.83
1595.305904,0.206,-0.842,0.962
1595.355952,0.142,-0.772,0.846
1595.406,0.054,-0.73,0.51
1595.455856,0.142,-0.922,0.326
1595.505904,0.224,-1.112,0.252
1595.555952,0.238,-0.986,0.444
1595.606,0.188,-0.906,0.53
1595.655856,0.028,-1.01,0.508
1595.705904,-0.024,-1.108,0.688
1595.755952,0.054,-1.118,0.838
1595.806,0.108,-1.01,0.786
1595.855856,0.112,-1.134,0.678
1595.905904,0.206,-1.104,0.594
1595.955952,-0.066,-0.494,0.48
1596.006,-0.122,-0.274,0.39
1596.056856,-0.174,-0.168,0.376
1596.106904,-0.226,0.088,0.306
1596.156952,-0.03,-0.442,0.456
1596.207,0.494,0.354,1.576
1596.256856,0.982,-0.436,-1.584
1596.306904,0.498,-1.93,-0.458
1596.356952,0.302,-0.402,0.412
1596.407,0.102,-0.698,0.204
1596.456856,0.024,-1.018,-0.04
1596.506904,0.21,-0.984,0.07
1596.556952,0.22,-0.862,0.176
1596.607,0.206,-0.96,0.262
1596.656856,0.124,-0.994,0.236
1596.706904,0.062,-1.066,0.162
1596.756952,-0.026,-1.036,0.182
1596.807,-0.114,-0.974,0.216
1596.856856,-0.19,-1.012,0.162
1596.906904,-0.24,-0.986,0.124
1596.956952,-0.288,-0.996,0.134
1597.007,-0.292,-0.9,0.134
1597.057856,-0.32,-0.786,0.102
1597.107904,-0.378,-0.762,0.078
1597.157952,-0.322,-0.77,0.104
1597.208,-0.322,-0.778,0.094
1597.257856,-0.392,-0.832,0.102
1597.307904,-0.41,-0.856,0.112
1597.357952,-0.416,-0.824,0.152
1597.408,-0.43,-0.856,0.188
1597.457856,-0.434,-0.848,0.176
1597.507904,-0.464,-0.848,0.18
1597.557952,-0.462,-0.898,0.182
1597.608,-0.484,-0.9,0.19
1597.657856,-0.488,-0.91,0.172
1597.707904,-0.378,-0.946,0.176
1597.757952,-0.296,-0.912,0.136
1597.808,-0.324,-1.07,0.07
1597.857856,-0.216,-1.048,0.056
1597.907904,-0.12,-0.912,0.124
1597.957952,-0.222,-0.81,0.14
1598.008,-0.288,-0.76,0.16
1598.057856,-0.314,-0.792,0.226
1598.107904,-0.346,-0.81,0.224
1598.157952,-0.4,-0.882,0.192
1598.208,-0.398,-0.912,0.176
1598.258856,-0.416,-0.958,0.142
1598.308904,-0.442,-1.034,0.094
1598.358952,-0.334,-1.098,0.102
1598.409,-0.34,-1.12,0.088
1598.458856,-0.26,-0.848,0.07
1598.508904,-0.312,-0.798,0.044
1598.558952,-0.328,-0.8,-0.01
1598.609,-0.296,-0.856,-0.018
1598.658856,-0.304,-0.836,-0.01
1598.708904,-0.34,-0.898,0.07
1598.758952,-0.4,-0.976,-0.034
1598.809,-0.378,-0.964,-0.05
1598.858856,-0.328,-0.882,0.032
1598.908904,-0.328,-0.834,0.162
1598.958952,-0.328,-0.9,0.144
1599.009,-0.244,-0.92,0.316
1599.058856,-0.28,-0.832,0.27
1599.108904,-0.13,-0.848,0.27
1599.158952,-0.104,-0.8,0.13
1599.209,-0.002,-1.266,0.034
1599.259856,0.268,-1.096,0.134
1599.309904,0.24,-1.146,0.224
1599.359952,0.02,-1.032,0.39
1599.41,0.038,-0.91,0.408
1599.459856,-0.106,-0.958,0.278
1599.509904,-0.152,-0.928,0.166
1599.559952,-0.174,-1.082,0.014
1599.61,-0.164,-0.888,-0.032
1599.659856,-0.218,-0.84,-0.048
1599.709904,-0.238,-0.858,0.024
1599.759952,-0.292,-0.896,0.038
1599.81,-0.142,-0.866,0.258
1599.859856,-0.128,-1.0,0.184
1599.909904,-0.288,-1.034,0.348
1599.959952,-0.356,-0.928,0.208
1600.01,-0.09,-1.152,0.176
1600.059856,-0.062,-1.096,0.296
1600.109904,-0.162,-0.878,0.166
1600.159952,-0.128,-0.962,0.254
1600.21,-0.186,-0.782,0.14
1600.260856,-0.18,-0.862,0.284
1600.310904,-0.19,-1.012,0.354
1600.360952,-0.272,-0.922,0.3
1600.411,-0.312,-0.954,0.206
1600.460856,-0.206,-0.866,0.264
1600.510904,-0.272,-0.946,0.126
1600.560952,-0.312,-0.866,0.08
1600.611,-0.318,-0.954,0.07
1600.660856,-0.244,-0.808,0.038
1600.710904,-0.21,-0.82,0.03
1600.760952,-0.17,-0.874,0.03
1600.811,-0.202,-1.042,-0.042
1600.860856,-0.282,-1.022,-0.056
1600.910904,-0.304,-0.922,-0.084
1600.960952,-0.336,-1.006,-0.058
1601.011,-0.258,-0.908,-0.056
1601.060856,-0.282,-0.856,-0.072
1601.110904,-0.28,-0.84,-0.168
1601.160952,-0.308,-1.028,-0.114
1601.211,-0.238,-0.818,-0.04
1601.261856,-0.218,-0.804,0.016
1601.311904,-0.32,-0.988,-0.008
1601.361952,-0.282,-0.882,-0.082
1601.412,-0.24,-0.792,-0.132
1601.461856,-0.222,-0.944,-0.136
1601.511904,-0.176,-0.896,-0.144
1601.561952,-0.182,-1.048,-0.114
1601.612,-0.126,-0.958,-0.168
1601.661856,-0.184,-0.918,-0.156
1601.711904,-0.25,-1.072,-0.174
1601.761952,-0.226,-0.9,-0.164
1601.812,-0.216,-0.93,-0.142
1601.861856,-0.158,-0.894,-0.128
1601.911904,-0.09,-0.882,-0.146
1601.961952,-0.098,-0.858,-0.1
1602.012,-0.068,-0.81,-0.202
1602.061856,-0.472,-0.93,0.262
1602.111904,-0.564,-1.086,0.824
1602.161952,0.078,-0.986,0.406
1602.212,-0.136,-0.958,0.272
1602.262856,-0.144,-1.032,0.214
1602.312904,-0.066,-0.91,0.21
1602.362952,-0.09,-0.968,0.172
1602.413,-0.062,-0.88,0.22
1602.462856,-0.112,-0.9,0.286
1602.512904,-0.186,-0.962,0.262
1602.562952,-0.148,-1.01,0.248
1602.613,-0.146,-0.994,0.23
1602.662856,-0.186,-0.948,0.174
1602.712904,-0.116,-0.954,0.252
1602.762952,-0.154,-0.928,0.166
1602.813,-0.104,-0.93,0.272
1602.862856,-0.168,-0.888,0.184
1602.912904,-0.126,-0.976,0.2
1602.962952,-0.186,-0.946,0.148
1603.013,-0.186,-0.974,0.16
1603.062856,-0.154,-0.916,0.178
1603.112904,-0.144,-0.864,0.248
1603.162952,-0.154,-1.032,0.216
1603.213,-0.19,-1.056,0.188
1603.262856,-0.196,-0.928,0.134
1603.312904,-0.178,-0.956,0.364
1603.362952,-0.16,-0.826,0.274
1603.413,-0.194,-1.018,0.318
1603.463856,-0.176,-0.928,0.286
1603.513904,-0.136,-0.984,0.284
1603.563952,-0.114,-1.032,0.23
1603.614,-0.072,-0.896,0.248
1603.663856,-0.104,-1.004,0.216
1603.713904,-0.046,-0.922,0.338
1603.763952,-0.02,-0.864,0.348
1603.814,-0.03,-0.922,0.254
1603.863856,-0.016,-0.86,0.32
1603.913904,-0.014,-0.888,0.248
1603.963952,0.078,-0.994,0.296
1604.014,-0.072,-0.784,0.162
1604.063856,0.102,-0.922,0.224
1604.113904,0.092,-1.08,0.198
1604.163952,-0.01,-1.036,0.142
1604.214,-0.004,-0.944,0.088
1604.263856,0.076,-1.01,0.034
1604.313904,0.094,-0.994,-0.002
1604.363952,0.192,-1.058,-0.052
1604.414,0.192,-0.914,-0.096
1604.464856,0.194,-0.938,-0.314
1604.514904,0.184,-1.018,-0.532
1604.564952,0.262,-1.04,-0.57
1604.615,0.268,-0.914,-0.378
1604.664856,0.166,-0.816,-0.164
1604.714904,0.114,-0.82,-0.146
1604.764952,0.054,-0.814,-0.13
1604.815,0.022,-0.818,-0.152
1604.864856,-0.004,-0.868,-0.136
1604.914904,0.08,-1.0,-0.12
1604.964952,0.19,-1.25,-0.11
1605.015,0.284,-0.944,0.044
1605.064856,0.412,-1.086,0.134
1605.114904,0.726,-1.04,0.254
1605.164952,0.56,-0.75,0.22
1605.215,0.354,-0.706,0.27
1605.264856,0.376,-0.632,0.332
1605.314904,0.408,-0.68,0.39
1605.364952,0.4,-0.772,0.446
1605.415,0.366,-0.816,0.422
1605.465856,0.332,-0.884,0.344
1605.515904,0.338,-0.928,0.348
1605.565952,0.304,-0.928,0.368
1605.616,0.312,-0.92,0.394
1605.665856,0.206,-0.92,0.424
1605.715904,0.206,-0.912,0.402
1605.765952,0.304,-0.898,0.326
1605.816,0.428,-0.922,0.3
1605.865856,0.562,-0.872,0.24
1605.915904,0.614,-0.816,0.246
1605.965952,0.626,-0.746,0.158
1606.016,0.728,-0.804,0.144
1606.065856,0.796,-0.756,0.198
1606.115904,0.696,-0.6,0.206
1606.165952,0.688,-0.738,0.19
1606.216,0.64,-0.672,0.162
1606.265856,0.678,-0.818,0.146
1606.315904,0.832,-0.66,0.226
1606.365952,0.696,-0.692,0.196
1606.416,0.654,-0.702,0.24
1606.466856,0.634,-0.724,0.24
1606.516904,0.59,-0.778,0.236
1606.566952,0.678,-0.968,0.272
1606.617,0.61,-0.51,0.268
1606.666856,0.492,-0.704,0.344
1606.716904,0.63,-0.928,0.24
1606.766952,0.62,-0.802,0.272
1606.817,0.736,-0.778,0.312
1606.866856,0.696,-0.624,0.216
1606.916904,0.684,-0.792,0.28
1606.966952,0.624,-0.82,0.23
1607.017,0.63,-0.794,0.266
1607.066856,0.568,-0.814,0.268
1607.116904,0.568,-0.852,0.34
1607.166952,0.55,-0.794,0.332
1607.217,0.572,-0.8,0.352
1607.266856,0.558,-0.776,0.326
1607.316904,0.59,-0.762,0.338
1607.366952,0.56,-0.84,0.338
1607.417,0.486,-0.78,0.27
1607.467856,0.494,-0.836,0.268
1607.517904,0.506,-0.852,0.238
1607.567952,0.492,-0.898,0.284
1607.618,0.428,-0.874,0.236
1607.667856,0.336,-0.9,0.268
1607.717904,0.286,-0.958,0.126
1607.767952,0.13,-0.84,0.124
1607.818,0.014,-0.802,0.226
1607.867856,-0.05,-0.99,0.192
1607.917904,-0.144,-0.946,0.158
1607.967952,-0.056,-1.016,0.328
1608.018,-0.052,-1.076,0.262
1608.067856,0.122,-1.018,0.306
1608.117904,0.098,-1.108,0.24
1608.167952,0.166,-0.944,0.176
1608.218,0.24,-0.912,0.348
1608.267856,0.15,-0.926,0.252
1608.317904,-0.002,-0.872,0.156
1608.367952,-0.058,-0.862,0.11
1608.418,-0.062,-0.954,0.172
1608.467856,-0.02,-1.012,0.324
1608.517904,-0.064,-0.974,0.206
1608.567952,-0.066,-1.028,0.196
1608.618,-0.038,-0.952,0.24
1608.869856,-0.096,-0.922,0.254
1608.919904,-0.084,-0.954,0.19
1608.969952,-0.068,-0.926,0.156
1609.02,-0.122,-1.01,0.102
1609.069856,-0.112,-0.98,0.038
1609.169952,-0.152,-0.962,0.024
1609.22,-0.12,-0.948,0.072
1609.269856,-0.104,-0.978,0.054
1609.319904,-0.116,-0.976,0.034
1609.369952,-0.128,-0.928,-0.008
1609.42,-0.116,-0.952,0.014
1609.469856,-0.114,-1.04,0.032
1609.519904,-0.102,-0.922,0.044
1609.569952,-0.13,-0.98,0.022
1609.62,-0.128,-0.96,0.028
1609.669856,-0.128,-0.866,0.062
1609.719904,-0.128,-0.986,0.056
1609.769952,-0.086,-0.928,0.092
1609.82,-0.126,-0.964,-0.002
1610.070856,-0.174,-0.93,-0.008
1610.120904,-0.17,-0.938,-0.002
1610.170952,-0.196,-0.98,-0.042
1610.221,-0.168,-0.938,-0.008
1610.270856,-0.148,-0.898,0.056
1610.320904,-0.162,-0.96,0.008
1610.370952,-0.136,-0.938,0.012
1610.421,-0.154,-0.946,-0.016
1610.470856,-0.146,-0.936,-0.016
1610.520904,-0.13,-0.968,-0.03
1610.570952,-0.116,-0.936,-0.028
1610.621,-0.078,-0.944,0.028
1610.670856,-0.144,-1.054,-0.068
1610.720904,-0.12,-0.882,-0.04
1610.770952,-0.112,-0.928,0.018
1610.821,-0.132,-0.942,0.014
1610.871856,-0.098,-1.032,0.06
1610.921904,0.022,-0.976,0.134
1610.971952,-0.004,-0.994,0.096
1611.022,-0.026,-0.89,0.014
1611.071856,-0.056,-1.04,-0.058
1611.121904,-0.05,-0.928,-0.096
1611.171952,-0.04,-0.976,-0.136
1611.222,0.018,-0.952,-0.08
1611.271856,0.012,-1.002,-0.062
1611.321904,-0.01,-1.07,-0.122
1611.371952,-0.008,-0.938,-0.152
1611.422,-0.008,-1.032,-0.114
1611.471856,-0.034,-1.05,-0.16
1611.521904,-0.048,-0.97,-0.144
1611.571952,-0.014,-0.96,-0.002
1611.622,-0.016,-0.946,0.024
1611.671856,-0.05,-0.864,-0.058
1611.721904,-0.036,-1.042,0.002
1611.771952,-0.02,-0.92,0.032
1611.822,-0.032,-0.994,0.056
1611.872856,-0.016,-0.904,0.062
1611.922904,-0.042,-0.99,0.048
1611.972952,-0.026,-0.898,0.016
1612.023,-0.074,-1.01,-0.08
1612.072856,-0.074,-0.948,-0.122
1612.122904,-0.048,-0.954,-0.098
1612.172952,-0.026,-0.996,-0.108
1612.223,-0.01,-0.976,-0.016
1612.272856,-0.052,-0.99,-0.072
1612.322904,-0.026,-0.942,-0.058
1612.372952,-0.078,-0.978,-0.068
1612.423,-0.05,-0.946,-0.05
1612.472856,-0.048,-0.854,0.046
1612.522904,0.008,-0.842,0.016
1612.572952,0.048,-1.096,0.128
1612.623,-0.01,-1.082,-0.002
1612.672856,-0.008,-1.016,-0.064
1612.722904,-0.04,-0.958,-0.108
1612.772952,0.03,-0.912,-0.002
1612.823,0.008,-0.976,-0.016
1612.873856,0.028,-0.952,-0.05
1612.923904,0.04,-0.92,-0.05
1612.973952,0.024,-1.01,-0.104
1613.024,0.03,-0.92,-0.128
1613.073856,0.024,-0.986,-0.132
1613.123904,0.006,-0.962,-0.168
1613.173952,0.04,-0.936,-0.132
1613.224,0.014,-0.932,-0.152
1613.273856,0.014,-0.944,-0.128
1613.323904,0.022,-0.99,-0.112
1613.373952,0.006,-0.97,-0.114
1613.424,0.008,-0.882,-0.09
1613.473856,0.024,-0.986,-0.05
1613.523904,0.048,-0.93,-0.09
1613.573952,0.046,-0.968,-0.08
1613.624,0.014,-0.912,-0.064
1613.673856,0.018,-0.904,-0.132
1613.723904,0.05,-1.024,-0.106
1613.773952,0.006,-1.002,-0.164
1613.824,0.022,-0.968,-0.144
1613.873856,0.006,-0.954,-0.196
1613.923904,0.05,-0.904,-0.174
1613.973952,0.054,-0.888,-0.12
1614.024,0.096,-1.05,-0.112
1614.074856,0.032,-0.994,-0.096
1614.124904,0.062,-0.952,-0.06
1614.174952,0.046,-0.938,-0.02
1614.225,0.062,-0.976,-0.058
1614.274856,0.062,-0.912,-0.048
1614.324904,0.024,-0.968,-0.062
1614.374952,-0.014,-0.92,-0.04
1614.425,-0.004,-1.012,-0.032
1614.474856,0.014,-1.006,-0.002
1614.524904,0.032,-0.922,-0.084
1614.574952,0.062,-1.002,-0.096
1614.625,-0.014,-0.922,-0.08
1614.674856,0.006,-0.942,-0.026
1614.724904,0.034,-0.986,-0.01
1614.774952,0.008,-0.946,-0.02
1614.825,0.026,-0.94,-0.008
1614.874856,0.024,-1.01,-0.03
1614.924904,0.048,-0.944,-0.01
1614.974952,0.006,-0.986,-0.002
1615.025,0.04,-1.044,-0.016
1615.075856,0.04,-0.954,-0.03
1615.125904,0.044,-0.968,-0.002
1615.175952,0.056,-0.976,-0.062
1615.226,0.002,-0.876,-0.04
1615.275856,0.07,-0.976,-0.016
1615.325904,0.078,-0.978,-0.048
1615.375952,0.028,-1.022,-0.098
1615.426,-0.016,-0.928,-0.136
1615.475856,0.016,-0.964,-0.064
1615.525904,0.038,-0.92,-0.024
1615.575952,0.008,-0.936,-0.064
1615.626,0.05,-0.962,-0.026
1615.675856,0.096,-0.868,-0.014
1615.725904,0.054,-0.986,-0.092
1615.775952,0.054,-0.986,-0.064
1615.826,0.03,-0.98,-0.024
1615.875856,0.038,-0.97,0.008
1615.925904,0.052,-0.976,-0.002
1615.975952,0.038,-0.92,0.012
1616.026,0.048,-0.98,-0.002
1616.076856,0.05,-0.952,-0.004
1616.126904,0.048,-0.98,0.024
1616.176952,0.056,-0.968,0.062
1616.227,0.054,-0.976,0.056
1616.476856,0.054,-0.968,0.028
1616.526904,0.06,-0.962,0.024
1616.576952,0.07,-0.98,-0.016
1616.627,0.07,-0.926,-0.026
1616.676856,0.048,-0.946,-0.05
1616.726904,0.046,-0.946,-0.068
1616.776952,0.03,-0.952,-0.08
1616.827,0.04,-0.984,-0.01
1616.876856,0.056,-0.994,0.064
1616.926904,0.06,-0.976,0.11
1616.976952,0.016,-1.056,0.168
1617.027,-0.074,-1.06,0.176
1617.077856,-0.098,-1.058,0.22
1617.127904,-0.058,-0.826,0.236
1617.177952,0.044,-0.74,0.344
1617.228,0.142,-0.964,0.392
1617.277856,0.23,-0.928,0.434
1617.327904,0.24,-0.904,0.37
1617.377952,0.336,-0.954,0.492
1617.428,0.392,-0.826,0.58
1617.477856,0.424,-0.814,0.526
1617.527904,0.504,-0.746,0.498
1617.577952,0.604,-0.596,0.578
1617.628,0.654,-0.59,0.576
1617.677856,0.712,-0.542,0.59
1617.727904,0.71,-0.48,0.6
1617.777952,0.686,-0.5,0.568
1617.828,0.672,-0.5,0.432
1617.877856,0.688,-0.45,0.592
1617.927904,0.7,-0.382,0.674
1617.977952,0.734,-0.25,0.6
1618.028,0.838,-0.32,0.732
1618.078856,0.832,-0.324,0.81
1618.128904,0.7,-0.448,0.584
1618.178952,0.822,-0.356,0.604
1618.229,0.892,-0.154,0.642
1618.278856,0.958,-0.298,0.608
1618.328904,0.894,-0.232,0.54
1618.378952,1.02,-0.232,0.488
1618.429,0.92,-0.206,0.352
1618.478856,0.892,-0.328,0.384
1618.528904,0.838,-0.338,0.352
1618.578952,0.814,-0.328,0.312
1618.629,0.786,-0.626,0.358
1618.678856,0.744,-0.57,0.32
1618.728904,0.734,-0.648,0.262
1618.778952,0.748,-0.744,0.294
1618.829,0.732,-0.698,0.252
1618.878856,0.806,-0.904,0.45
1618.928904,0.664,-0.576,0.294
1618.978952,0.7,-1.15,0.414
1619.029,0.696,-0.712,0.472
1619.078856,0.742,-0.498,0.39
1619.128904,0.838,-0.498,0.24
1619.178952,0.886,-0.45,0.062
1619.229,0.764,-0.424,0.094
1619.279856,0.71,-0.512,0.21
1619.329904,0.69,-0.562,0.322
1619.379952,0.614,-0.862,0.51
1619.43,0.454,-0.914,0.688
1619.479856,0.434,-0.72,0.688
1619.529904,0.486,-0.736,0.616
1619.579952,0.574,-0.638,0.556
1619.63,0.488,-0.498,0.51
1619.679856,0.598,-0.552,0.48
1619.729904,0.88,-0.498,0.376
1619.779952,1.166,-0.672,0.268
1619.83,0.844,-0.576,0.3
1619.879856,0.704,-0.488,0.488
1619.929904,0.71,-0.37,0.59
1619.979952,0.544,-0.688,0.706
1620.03,0.542,-0.558,0.574
1620.079856,0.642,-0.836,0.56
1620.129904,0.67,-0.76,0.556
1620.179952,0.572,-0.638,0.54
1620.23,0.6,-0.552,0.482
1620.280856,0.646,-0.57,0.384
1620.330904,0.7,-0.76,0.56
1620.380952,0.662,-0.596,0.482
1620.431,0.616,-0.656,0.534
1620.480856,0.504,-0.704,0.524
1620.530904,0.408,-0.688,0.572
1620.580952,0.286,-0.776,0.568
1620.631,0.318,-0.744,0.56
1620.680856,0.462,-0.688,0.624
1620.730904,0.47,-0.436,0.56
1620.780952,0.608,-0.632,0.556
1620.831,0.712,-0.584,0.498
1620.880856,0.75,-0.654,0.518
1620.930904,0.748,-0.602,0.46
1620.980952,0.798,-0.544,0.428
1621.031,0.764,-0.322,0.504
1621.080856,0.748,-0.242,0.62
1621.130904,0.728,-0.432,0.604
1621.180952,0.788,-0.346,0.636
1621.231,0.76,-0.434,0.592
1621.281856,0.7,-0.568,0.624
1621.331904,0.766,-0.392,0.658
1621.381952,0.742,-0.462,0.646
1621.432,0.736,-0.45,0.422
1621.481856,0.768,-0.45,0.54
1621.531904,0.732,-0.334,0.51
1621.581952,0.726,-0.398,0.608
1621.632,0.744,-0.506,0.642
1621.681856,0.736,-0.506,0.638
1621.731904,0.744,-0.442,0.628
1621.781952,0.704,-0.378,0.64
1621.832,0.662,-0.464,0.62
1621.881856,0.72,-0.434,0.662
1621.931904,0.728,-0.392,0.524
1621.981952,0.78,-0.404,0.604
1622.032,0.798,-0.416,0.572
1622.081856,0.88,-0.382,0.574
1622.131904,0.918,-0.424,0.56
1622.181952,0.758,-0.338,0.646
1622.232,0.608,-0.416,0.614
1622.282856,0.364,-0.45,0.664
1622.332904,0.518,-0.482,0.668
1622.382952,0.582,-0.488,0.608
1622.433,0.61,-0.272,0.712
1622.482856,0.632,-0.186,0.638
1622.532904,0.574,-0.164,0.584
1622.582952,0.588,0.092,0.584
1622.633,0.592,-0.062,0.476
1622.682856,0.982,-0.12,0.524
1622.732904,1.158,-0.04,0.572
1622.782952,1.192,-0.27,0.454
1622.833,1.196,-0.136,0.37
1622.882856,1.016,-0.226,0.236
1622.932904,0.992,0.032,0.248
1622.982952,1.126,0.014,0.368
1623.033,0.94,-0.24,0.294
1623.082856,0.92,-0.114,0.344
1623.132904,0.934,0.006,0.284
1623.182952,1.022,-0.154,0.208
1623.233,0.844,0.142,0.334
1623.283856,1.036,-0.206,0.286
1623.333904,1.04,-0.14,0.344
1623.383952,0.926,-0.02,0.352
1623.434,0.962,-0.004,0.236
1623.483856,1.004,0.112,0.494
1623.533904,1.108,0.054,0.636
1623.583952,0.962,-0.116,0.338
1623.634,0.786,-0.09,0.402
1623.683856,0.674,-0.418,0.464
1623.733904,0.582,-0.658,0.352
1623.783952,0.696,-0.424,0.236
1623.834,0.736,-0.482,0.118
1623.883856,0.974,-0.756,0.194
1623.933904,0.774,-0.8,0.184
1623.983952,0.758,-0.558,0.2
1624.034,0.76,-0.562,0.27
1624.083856,0.828,-0.744,0.224
1624.133904,0.754,-0.616,0.236
1624.183952,0.828,-0.494,0.21
1624.234,0.83,-0.46,0.236
1624.283856,0.902,-0.61,0.192
1624.333904,0.848,-0.554,0.14
1624.383952,0.828,-0.612,0.128
1624.434,0.942,-0.522,0.124
1624.484856,0.92,-0.57,0.172
1624.534904,0.838,-0.616,0.124
1624.584952,0.792,-0.696,0.126
1624.635,0.818,-0.75,0.12
1624.684856,0.798,-0.692,0.142
1624.734904,0.774,-0.744,0.006
1624.784952,0.862,-0.708,0.078
1624.835,0.764,-0.744,-0.002
1624.884856,0.774,-0.832,0.014
1624.934904,0.654,-0.912,-0.058
1624.984952,0.67,-0.938,0.056
1625.035,0.446,-0.81,-0.05
1625.084856,0.262,-0.83,0.024
1625.134904,0.204,-0.802,0.086
1625.184952,0.166,-0.864,0.006
1625.235,0.182,-0.864,0.028
1625.284856,0.184,-0.968,0.088
1625.334904,0.176,-0.784,0.208
1625.384952,0.182,-0.88,0.304
1625.435,0.204,-0.968,0.322
1625.485856,0.254,-0.874,0.376
1625.535904,0.216,-0.866,0.414
1625.585952,0.286,-0.936,0.434
1625.636,0.342,-0.586,0.478
1625.685856,0.352,-0.68,0.816
1625.735904,-0.008,-0.858,0.462
1625.785952,0.032,-0.77,0.606
1625.836,0.1,-0.74,0.774
1625.885856,-0.08,-0.73,0.464
1625.935904,-0.04,-0.978,0.552
1625.985952,-0.11,-0.794,0.48
1626.036,-0.094,-0.912,0.496
1626.085856,0.006,-0.762,0.646
1626.135904,0.048,-0.802,0.54
1626.185952,0.038,-0.914,0.48
1626.236,-0.03,-0.91,0.482
1626.285856,-0.036,-0.928,0.432
1626.335904,-0.048,-0.922,0.416
1626.385952,-0.036,-0.922,0.416
1626.436,-0.04,-0.862,0.448
1626.486856,-0.002,-0.938,0.508
1626.536904,-0.01,-0.968,0.448
1626.586952,-0.034,-0.99,0.478
1626.637,-0.036,-0.9,0.472
1626.686856,-0.084,-0.868,0.454
1626.736904,-0.122,-0.8,0.418
1626.786952,-0.158,-0.83,0.434
1626.837,-0.174,-0.89,0.368
1626.886856,-0.154,-0.882,0.296
1626.936904,-0.12,-0.922,0.248
