t,x,y,z
1183.838,0.234,-0.896,0.288
1183.887856,0.238,-0.908,0.304
1183.937904,0.238,-0.912,0.312
1183.987952,0.24,-0.902,0.334
1184.038,0.232,-0.898,0.32
1184.087856,0.194,-0.88,0.344
1184.137904,0.184,-0.896,0.328
1184.187952,0.122,-0.88,0.312
1184.238,0.082,-0.856,0.318
1184.287856,0.08,-0.87,0.344
1184.337904,0.04,-0.846,0.318
1184.387952,0.104,-0.896,0.352
1184.438,0.208,-0.946,0.174
1184.488856,0.24,-0.876,0.126
1184.538904,0.274,-0.87,-0.024
1184.588952,0.56,-0.886,0.032
1184.639,0.49,-0.76,0.008
1184.688856,0.622,-0.782,-0.1
1184.738904,0.734,-0.704,-0.112
1184.788952,0.552,-0.6,-0.128
1184.839,0.858,-0.524,-0.146
1184.888856,0.882,-0.48,-0.14
1184.938904,0.976,-0.48,-0.136
1184.988952,0.98,-0.438,0.184
1185.039,0.836,-0.318,0.124
1185.088856,0.722,-0.798,-0.094
1185.138904,0.638,-0.556,-0.324
1185.188952,0.532,-0.9,-0.76
1185.239,0.51,-0.876,-0.648
1185.288856,0.5,-0.504,-0.64
1185.338904,0.674,-0.248,-0.35
1185.388952,0.814,-0.192,-0.224
1185.439,1.104,0.42,0.342
1185.489856,0.77,-0.476,-0.944
1185.539904,0.862,-0.716,-0.818
1185.589952,0.8,-0.334,-0.552
1185.64,0.658,0.01,-0.392
1185.689856,0.866,-0.27,-0.376
1185.739904,0.666,-0.448,-0.682
1185.789952,0.516,0.106,-0.306
1185.84,0.568,-0.432,-0.472
1185.889856,0.67,-0.62,-0.324
1185.939904,0.688,-0.486,-0.288
1185.989952,0.698,-0.59,-0.248
1186.04,0.73,-0.534,-0.19
1186.089856,0.682,-0.736,-0.122
1186.139904,0.84,-0.582,0.414
1186.189952,1.146,-1.004,-0.224
1186.24,0.61,-0.38,-0.052
1186.289856,0.736,-0.478,-0.048
1186.339904,0.682,-0.27,0.016
1186.389952,0.738,-0.23,-0.02
1186.44,0.738,-0.622,-0.57
1186.489856,0.49,-0.336,-0.946
1186.539904,0.548,-0.702,-0.64
1186.589952,0.35,-0.722,-0.138
1186.64,0.538,-0.978,-1.122
1186.690856,0.4,0.024,-0.632
1186.740904,0.75,-0.268,-0.494
1186.790952,0.666,-0.25,-0.426
1186.841,0.67,-0.43,-0.418
1186.890856,0.584,-0.516,-0.464
1186.940904,0.644,-0.454,-0.35
1186.990952,0.672,-0.55,-0.392
1187.041,0.626,-0.542,-0.344
1187.090856,0.626,-0.518,-0.346
1187.140904,0.68,-0.556,-0.324
1187.190952,0.654,-0.578,-0.32
1187.241,0.638,-0.624,-0.282
1187.290856,0.666,-0.722,-0.264
1187.340904,0.77,-0.614,-0.206
1187.390952,0.736,-0.514,-0.094
1187.441,0.676,-0.582,-0.062
1187.490856,0.602,-0.55,-0.264
1187.540904,0.51,-0.706,-0.4
1187.590952,0.552,-0.408,-0.432
1187.641,0.58,-0.342,-0.432
1187.691856,0.56,-0.468,-0.73
1187.741904,0.5,-0.664,-0.736
1187.791952,0.42,-0.258,-0.784
1187.842,1.028,-0.35,-0.9
1187.891856,0.504,-0.546,-0.548
1187.941904,0.75,-0.178,-0.322
1187.991952,0.546,-0.376,-0.304
1188.042,0.624,-0.56,-0.126
1188.091856,0.712,-0.518,-0.16
1188.141904,0.84,-0.488,-0.282
1188.191952,0.698,-0.556,-0.034
1188.242,0.884,-0.716,-0.114
1188.291856,0.74,-0.43,-0.132
1188.341904,0.818,-0.418,-0.034
1188.391952,0.856,-0.502,-0.212
1188.442,0.736,-0.414,0.04
1188.491856,0.628,-0.348,-0.728
1188.541904,0.482,-0.67,-0.69
1188.591952,0.632,0.154,-0.64
1188.642,0.4,-1.136,-0.954
1188.692856,0.48,-0.536,-0.59
1188.742904,0.648,-0.036,0.012
1188.792952,0.656,-0.774,-0.528
1188.843,0.648,-0.198,-0.482
1188.892856,0.586,-0.432,-0.472
1188.942904,0.72,-0.384,-0.45
1188.992952,0.648,-0.482,-0.386
1189.043,0.644,-0.536,-0.354
1189.092856,0.644,-0.678,-0.336
1189.142904,0.712,-0.702,-0.04
1189.192952,0.738,-0.686,-0.052
1189.243,0.858,-0.414,0.128
1189.292856,1.0,-0.48,0.422
1189.342904,0.998,-0.494,0.124
1189.392952,0.932,-0.358,0.11
1189.443,0.89,-0.514,-0.066
1189.492856,0.89,-0.414,0.006
1189.542904,0.874,-0.59,-0.11
1189.592952,0.92,-0.632,-0.136
1189.643,0.864,-0.8,-0.128
1189.693856,0.872,-0.754,-0.004
1189.743904,0.82,-1.0,-0.062
1189.793952,0.696,-1.126,-0.09
1189.844,0.194,-1.234,-0.258
1189.893856,0.048,-1.542,0.148
1189.943904,-0.208,-0.632,0.128
1189.993952,-0.254,-0.62,0.268
1190.044,-0.454,-0.416,0.322
1190.093856,-0.574,-0.326,0.44
1190.143904,-0.838,0.084,0.156
1190.193952,-0.914,-0.034,0.2
1190.244,-0.77,-0.344,0.32
1190.293856,-0.87,-0.304,0.318
1190.343904,-0.866,-0.166,0.398
1190.393952,-0.59,-0.336,0.886
1190.444,-0.486,-0.552,0.918
1190.493856,-0.586,-0.542,0.96
1190.543904,-0.486,-0.6,0.664
1190.593952,-0.658,-0.308,0.684
1190.644,-0.642,-0.334,0.796
1190.694856,-0.798,-0.338,0.646
1190.744904,-0.694,-0.47,0.674
1190.794952,-0.68,-0.352,0.614
1190.845,-0.674,-0.566,0.582
1190.894856,-0.686,-0.536,0.582
1190.944904,-0.67,-0.55,0.528
1190.994952,-0.67,-0.398,0.55
1191.045,-0.63,-0.424,0.568
1191.094856,-0.752,-0.53,0.692
1191.144904,-0.64,-0.54,0.654
1191.194952,-0.508,-0.334,0.636
1191.245,-0.43,-0.46,1.022
1191.294856,-0.62,-0.204,0.496
1191.344904,-0.646,-0.774,0.752
1191.394952,-0.608,-0.488,0.77
1191.445,-0.584,-0.422,0.642
1191.494856,-0.562,-0.352,0.592
1191.544904,-0.56,-0.376,0.578
1191.594952,-0.528,-0.422,0.5
1191.645,-0.546,-0.71,0.456
1191.694856,-0.472,-0.616,0.734
1191.744904,-0.562,-0.628,0.46
1191.794952,-0.466,-0.758,0.424
1191.845,-0.39,-0.91,0.438
1191.895856,-0.416,-0.896,0.5
1191.945904,-0.384,-0.882,0.526
1191.995952,-0.36,-0.862,0.462
1192.046,-0.306,-0.908,0.418
1192.095856,-0.27,-0.908,0.364
1192.145904,-0.248,-0.944,0.352
1192.195952,-0.254,-0.904,0.336
1192.246,-0.23,-0.888,0.312
1192.295856,-0.206,-0.92,0.338
1192.345904,-0.262,-0.978,0.278
1192.395952,-0.21,-0.876,0.332
1192.446,-0.27,-0.888,0.284
1192.495856,-0.224,-0.87,0.332
1192.545904,-0.18,-0.896,0.294
1192.595952,-0.192,-0.936,0.304
1192.646,-0.182,-0.896,0.324
1192.695856,-0.158,-0.944,0.328
1192.745904,-0.134,-0.888,0.318
1192.795952,-0.152,-0.918,0.312
1192.846,-0.172,-0.856,0.28
1192.896856,-0.16,-0.978,0.27
1192.946904,-0.178,-0.856,0.288
1192.996952,-0.2,-0.912,0.294
1193.047,-0.154,-0.976,0.354
1193.096856,-0.152,-1.006,0.328
1193.146904,-0.156,-1.016,0.284
1193.196952,-0.128,-1.09,0.19
1193.247,-0.214,-0.796,0.134
1193.296856,-0.24,-0.812,0.132
1193.346904,-0.28,-0.782,0.098
1193.396952,-0.296,-0.816,0.112
1193.447,-0.252,-0.99,0.136
1193.496856,-0.23,-1.072,0.15
1193.546904,-0.206,-0.976,0.15
1193.596952,-0.236,-0.894,0.134
1193.647,-0.24,-1.048,0.076
1193.696856,-0.03,-1.08,-0.048
1193.746904,0.042,-1.062,-0.132
1193.796952,0.002,-0.968,-0.128
1193.847,-0.072,-0.92,-0.08
1193.897856,-0.142,-0.802,-0.1
1193.947904,-0.172,-0.774,-0.13
1193.997952,-0.204,-0.886,-0.216
1194.048,-0.224,-0.834,-0.242
1194.097856,-0.224,-0.796,-0.328
1194.147904,-0.194,-0.88,-0.45
1194.197952,-0.236,-0.824,-0.432
1194.248,-0.112,-0.798,-0.4
1194.297856,0.058,-0.902,-0.436
1194.347904,-0.006,-0.824,-0.378
1194.397952,-0.096,-0.48,-0.424
1194.448,-0.12,-0.432,-0.562
1194.497856,-0.224,-0.734,-0.738
1194.547904,-0.204,-0.39,-0.754
1194.597952,-0.076,-0.51,-0.804
1194.648,-0.064,-0.54,-0.82
1194.697856,0.02,-0.352,-0.786
1194.747904,0.072,-0.37,-0.782
1194.797952,0.016,-0.418,-0.862
1194.848,0.064,-0.408,-0.736
1194.898856,-0.028,-0.376,-0.8
1194.948904,-0.062,-0.48,-0.816
1194.998952,-0.222,-0.254,-0.808
1195.049,-0.334,-0.264,-0.868
1195.098856,-0.486,-0.678,-0.82
1195.148904,-0.504,-0.562,-0.942
1195.198952,-0.134,-0.718,-1.032
1195.249,0.068,-0.668,-0.832
1195.298856,0.122,-0.656,-0.468
1195.348904,0.04,-0.58,-0.096
1195.398952,1.134,-1.0,0.372
1195.449,1.12,-0.616,0.274
1195.498856,0.72,-0.85,0.296
1195.548904,0.346,-0.786,0.316
1195.598952,0.52,-0.446,0.326
1195.649,0.72,-0.352,0.542
1195.698856,0.706,-0.312,0.784
1195.748904,0.724,-0.526,0.536
1195.798952,0.594,-0.626,0.662
1195.849,0.5,-0.902,0.398
1195.899856,0.528,-0.722,0.044
1195.949904,0.608,-0.688,0.096
1195.999952,0.7,-0.76,0.128
1196.05,0.656,-0.654,0.044
1196.099856,0.644,-0.674,-0.036
1196.149904,0.67,-0.526,0.112
1196.199952,0.554,-0.576,-0.482
1196.25,0.682,-0.6,-0.416
1196.299856,0.592,-1.078,-0.222
1196.349904,0.562,-0.598,-0.244
1196.399952,0.624,-0.52,-0.346
1196.45,0.674,-0.626,-0.24
1196.499856,0.72,-0.398,-0.208
1196.549904,0.558,-0.354,-0.384
1196.599952,0.61,-0.534,-0.346
1196.65,0.532,-0.556,-0.522
1196.699856,0.616,-0.446,-0.544
1196.749904,0.616,-0.358,-0.508
1196.799952,0.544,-0.506,-0.542
1196.85,0.68,-0.572,-0.544
1196.899856,0.536,-0.444,-0.506
1196.949904,0.552,-0.398,-0.528
1196.999952,0.562,-0.456,-0.552
1197.05,0.554,-0.526,-0.498
1197.100856,0.538,-0.492,-0.528
1197.150904,0.57,-0.574,-0.482
1197.200952,0.57,-0.576,-0.4
1197.251,0.498,-0.37,-0.562
1197.300856,0.574,-0.546,-0.482
1197.350904,0.552,-0.51,-0.446
1197.400952,0.544,-0.508,-0.526
1197.451,0.524,-0.48,-0.52
1197.500856,0.464,-0.544,-0.404
1197.550904,0.512,-0.54,-0.512
1197.600952,0.548,-0.606,-0.488
1197.651,0.622,-0.448,-0.528
1197.700856,0.488,-0.574,-0.786
1197.750904,0.516,-0.68,-0.91
1197.800952,0.51,-0.414,-0.426
1197.851,0.41,-0.624,-0.458
1197.900856,0.562,-0.398,-0.404
1197.950904,0.61,-0.534,-0.472
1198.000952,0.754,-0.702,-0.41
1198.051,0.75,-0.68,-0.296
1198.101856,0.754,-0.622,-0.194
1198.151904,0.706,-0.254,-0.206
1198.201952,0.706,-0.462,-0.258
1198.252,0.638,-0.56,-0.232
1198.301856,0.706,-0.536,-0.264
1198.351904,0.696,-0.562,-0.276
1198.401952,0.626,-0.578,-0.36
1198.452,0.638,-0.518,-0.206
1198.501856,0.68,-0.566,-0.194
1198.551904,0.72,-0.482,-0.25
1198.601952,0.558,-0.454,-0.254
1198.652,0.33,-0.466,-0.292
1198.701856,0.386,-0.594,-0.456
1198.751904,0.644,-0.568,-0.37
1198.801952,0.916,-0.528,-0.44
1198.852,1.07,-0.432,-0.36
1198.901856,1.106,-0.262,-0.128
1198.951904,1.056,-0.38,-0.044
1199.001952,0.978,-0.262,-0.104
1199.052,1.008,-0.334,-0.114
1199.102856,0.938,-0.392,0.172
1199.152904,0.864,-0.206,0.166
1199.202952,0.786,-0.206,0.056
1199.253,0.746,-0.194,0.22
1199.302856,0.714,-0.21,0.166
1199.352904,0.834,-0.162,0.206
1199.402952,1.168,-0.338,0.064
1199.453,1.0,-0.296,0.12
1199.502856,1.008,-0.286,0.16
1199.552904,1.056,-0.152,0.14
1199.602952,0.976,-0.414,0.14
1199.653,0.832,-0.368,0.188
1199.702856,0.778,-0.31,0.24
1199.752904,0.818,-0.24,0.248
1199.802952,0.832,-0.248,0.252
1199.853,0.808,-0.206,0.246
1199.902856,0.882,-0.216,0.316
1199.952904,0.976,-0.22,0.286
1200.002952,1.056,-0.274,0.242
1200.053,1.152,-0.302,0.26
1200.103856,1.136,-0.198,0.172
1200.153904,0.978,-0.224,0.176
1200.203952,1.114,-0.232,0.13
1200.254,0.932,-0.158,0.142
1200.303856,0.786,-0.192,0.148
1200.353904,0.77,-0.192,0.208
1200.403952,0.778,-0.198,0.168
1200.454,0.792,-0.254,0.206
1200.503856,0.784,-0.248,0.146
1200.553904,0.88,-0.344,0.166
1200.603952,0.808,-0.336,0.172
1200.654,1.198,-0.366,0.126
1200.703856,0.928,-0.206,0.124
1200.753904,0.888,-0.344,0.188
1200.803952,1.022,-0.23,0.03
1200.854,0.954,-0.462,0.096
1200.903856,0.896,-0.246,0.22
1200.953904,0.848,-0.376,0.198
1201.003952,0.818,-0.472,0.24
1201.054,0.836,-0.722,0.192
1201.104856,0.74,-0.67,0.092
1201.154904,0.76,-0.566,0.152
1201.204952,0.956,-0.624,-0.072
1201.255,0.87,-0.6,-0.01
1201.304856,0.688,-0.504,-0.05
1201.354904,0.656,-0.47,-0.136
1201.404952,0.848,-0.472,-0.244
1201.455,0.784,-0.514,-0.122
1201.504856,0.592,-0.454,-0.24
1201.554904,0.574,-0.526,-0.398
1201.604952,0.562,-0.446,-0.482
1201.655,0.562,-0.428,-0.592
1201.704856,0.592,-0.312,-0.584
1201.754904,0.578,-0.566,-0.744
1201.804952,0.586,-0.352,-0.584
1201.855,0.354,-0.414,-0.564
1201.904856,0.366,-0.368,-0.464
1201.954904,0.492,-0.53,-0.104
1202.004952,0.712,-0.582,0.368
1202.055,0.784,-1.094,-0.098
1202.104856,0.446,-0.832,-0.012
1202.154904,0.65,-0.768,0.056
1202.204952,0.64,-0.76,0.136
1202.255,0.488,-0.712,0.29
1202.305856,0.554,-0.786,0.066
1202.355904,0.186,-0.88,0.028
1202.405952,0.936,-0.888,0.258
1202.456,0.52,-0.93,-0.018
1202.505856,0.5,-0.782,0.268
1202.555904,0.558,-0.856,0.222
1202.605952,0.51,-0.702,0.254
1202.656,0.162,-0.914,0.22
1202.705856,0.656,-0.576,0.264
1202.755904,0.706,-0.588,0.548
1202.805952,0.412,-0.822,0.536
1202.856,0.314,-0.634,0.704
1202.905856,0.554,-0.61,0.626
1202.955904,0.648,-0.67,0.448
1203.005952,0.544,-0.71,0.502
1203.056,0.394,-0.736,0.588
1203.105856,0.344,-0.632,0.62
1203.155904,0.452,-0.674,0.594
1203.205952,0.378,-0.678,0.578
1203.256,-0.214,-0.83,0.574
1203.306856,0.622,-0.882,0.782
1203.356904,0.714,-0.686,0.466
1203.406952,1.202,-0.568,0.898
1203.457,-1.23,-1.458,1.138
1203.506856,0.996,-1.038,0.432
1203.556904,0.132,-0.908,0.646
1203.606952,-0.306,-0.732,0.2
1203.657,1.01,-0.376,0.658
1203.706856,0.088,-1.182,0.352
1203.756904,0.922,-0.398,0.368
1203.806952,0.382,-0.962,0.498
1203.857,0.728,-0.716,0.392
1203.906856,0.378,-0.686,0.422
1203.956904,0.624,-0.608,0.35
1204.006952,0.516,-0.78,0.448
1204.057,0.528,-0.686,0.192
1204.106856,0.552,-1.048,0.312
1204.156904,0.266,-0.638,0.13
1204.206952,0.43,-1.054,0.13
1204.257,0.6,-0.866,0.056
1204.307856,0.328,-0.838,-0.032
1204.357904,0.382,-0.91,-0.084
1204.407952,0.578,-0.88,-0.19
1204.458,0.356,-0.718,-0.116
1204.507856,0.304,-0.766,-0.304
1204.557904,0.472,-0.678,-0.32
1204.607952,0.584,-0.59,-0.138
1204.658,0.456,-0.838,-0.128
1204.707856,0.6,-0.688,-0.016
1204.757904,0.562,-0.926,0.118
1204.807952,0.97,-1.08,-0.168
1204.858,0.612,-0.384,-0.116
1204.907856,0.45,-0.578,-0.146
1204.957904,0.482,-0.592,-0.28
1205.007952,0.546,-0.674,-0.272
1205.058,0.576,-0.732,-0.36
1205.107856,0.644,-0.71,-0.37
1205.157904,0.728,-0.568,-0.248
1205.207952,0.962,-0.44,-0.224
1205.258,0.93,-0.354,-0.154
1205.308856,0.8,-0.368,-0.168
1205.358904,0.938,-0.326,-0.208
1205.408952,0.954,-0.268,-0.222
1205.459,0.872,-0.242,-0.196
1205.508856,0.84,-0.348,-0.266
1205.558904,0.852,-0.462,-0.4
1205.608952,0.816,-0.63,-0.482
1205.659,0.78,-0.494,-0.626
1205.708856,0.794,-0.652,-0.61
1205.758904,0.718,-0.608,-0.698
1205.808952,0.72,-0.638,-0.544
1205.859,0.606,-0.558,-0.52
1205.908856,0.642,-0.542,-0.334
1205.958904,0.638,-0.542,-0.232
1206.008952,0.68,-0.496,-0.16
1206.059,0.562,-0.552,-0.104
1206.108856,0.404,-0.48,0.014
1206.158904,0.402,-0.774,-0.032
1206.208952,0.474,-0.756,-0.09
1206.259,0.628,-1.118,0.044
1206.309856,0.484,-0.816,0.112
1206.359904,0.244,-0.636,0.03
1206.409952,0.232,-1.094,-0.32
1206.46,0.356,-0.784,-0.112
1206.509856,0.41,-0.818,-0.088
1206.559904,0.336,-0.88,-0.184
1206.609952,0.328,-0.866,-0.276
1206.66,0.324,-0.79,-0.3
1206.709856,0.42,-0.774,-0.37
1206.759904,0.36,-0.798,-0.356
1206.809952,0.408,-0.712,-0.362
1206.86,0.436,-0.764,-0.4
1206.909856,0.442,-0.646,-0.324
1206.959904,0.446,-0.718,-0.386
1207.009952,0.45,-0.654,-0.386
1207.06,0.398,-0.744,-0.41
1207.109856,0.392,-0.678,-0.434
1207.159904,0.522,-0.728,-0.362
1207.209952,0.354,-0.816,-0.318
1207.26,0.488,-0.646,-0.324
1207.309856,0.478,-0.684,-0.336
1207.359904,0.45,-0.76,-0.344
1207.409952,0.45,-0.684,-0.368
1207.46,0.48,-0.704,-0.378
1207.711856,0.494,-0.88,-0.328
1207.761904,0.456,-0.664,-0.362
1207.811952,0.452,-0.738,-0.32
1207.862,0.448,-0.736,-0.336
1207.911856,0.464,-0.75,-0.336
1207.961904,0.45,-0.706,-0.328
1208.011952,0.45,-0.696,-0.35
1208.062,0.424,-0.696,-0.36
1208.111856,0.456,-0.67,-0.354
1208.161904,0.48,-0.646,-0.352
1208.211952,0.48,-0.702,-0.376
1208.262,0.452,-0.702,-0.314
1208.311856,0.464,-0.754,-0.328
1208.361904,0.474,-0.674,-0.308
1208.411952,0.462,-0.792,-0.356
1208.462,0.442,-0.728,-0.324
1208.511856,0.436,-0.704,-0.354
1208.561904,0.44,-0.77,-0.364
1208.611952,0.436,-0.654,-0.282
1208.662,0.44,-0.758,-0.35
1208.712856,0.448,-0.728,-0.306
1208.762904,0.45,-0.704,-0.302
1208.812952,0.528,-0.774,-0.232
1208.863,0.596,-0.752,-0.194
1208.912856,0.522,-0.672,-0.26
1208.962904,0.478,-0.698,-0.21
1209.012952,0.442,-0.646,-0.208
1209.063,0.442,-0.712,-0.202
1209.112856,0.432,-0.798,-0.2
1209.162904,0.45,-0.808,-0.202
1209.212952,0.468,-0.832,-0.194
1209.263,0.51,-0.792,-0.212
1209.312856,0.52,-0.792,-0.194
1209.362904,0.506,-0.736,-0.192
1209.412952,0.508,-0.728,-0.208
1209.463,0.538,-0.688,-0.196
1209.512856,0.562,-0.664,-0.2
1209.562904,0.6,-0.732,-0.254
1209.612952,0.626,-0.646,-0.208
1209.663,0.648,-0.62,-0.196
1209.713856,0.682,-0.638,-0.212
1209.763904,0.712,-0.574,-0.208
1209.813952,0.728,-0.514,-0.194
1209.864,0.722,-0.478,-0.178
1209.913856,0.762,-0.464,-0.2
1209.963904,0.858,-0.416,-0.212
1210.013952,0.858,-0.352,-0.2
1210.064,0.848,-0.32,-0.184
1210.113856,0.858,-0.288,-0.186
1210.163904,0.926,-0.27,-0.176
1210.213952,0.92,-0.236,-0.178
1210.264,0.974,-0.264,-0.168
1210.313856,0.938,-0.254,-0.128
1210.363904,0.994,-0.272,-0.12
1210.413952,0.8,-0.176,-0.072
1210.464,0.946,-0.228,-0.058
1210.513856,1.01,-0.226,-0.08
1210.563904,0.946,-0.192,-0.034
1210.613952,0.9,-0.206,-0.066
1210.664,0.816,-0.28,-0.032
1210.714856,0.834,-0.27,-0.02
1210.764904,0.896,-0.284,-0.008
1210.814952,0.916,-0.286,0.024
1210.865,0.904,-0.318,0.08
1210.914856,0.84,-0.3,0.114
1210.964904,0.858,-0.328,0.162
1211.014952,0.994,-0.322,0.158
1211.065,0.97,-0.24,0.142
1211.114856,1.192,-0.252,0.056
1211.164904,0.864,-0.182,0.102
1211.214952,0.794,-0.238,0.056
1211.265,0.818,-0.24,-0.078
1211.314856,0.752,-0.242,-0.128
1211.364904,0.8,-0.262,-0.078
1211.414952,0.932,-0.396,-0.064
1211.465,0.834,-0.334,-0.024
1211.514856,0.814,-0.354,0.04
1211.564904,0.836,-0.342,0.044
1211.614952,1.058,-0.318,0.024
1211.665,1.08,-0.238,-0.008
1211.715856,1.246,-0.242,-0.084
1211.765904,0.792,-0.24,-0.004
1211.815952,0.904,-0.194,0.004
1211.866,1.018,-0.216,0.006
1211.915856,0.794,-0.262,0.012
1211.965904,0.76,-0.24,0.038
1212.015952,0.776,-0.248,0.06
1212.066,0.794,-0.304,0.08
1212.115856,0.888,-0.304,0.108
1212.165904,0.866,-0.268,0.098
1212.215952,0.938,-0.242,0.108
1212.266,1.016,-0.232,0.07
1212.315856,1.16,-0.302,0.024
1212.365904,0.794,-0.2,0.028
1212.415952,0.986,-0.224,-0.056
1212.466,1.118,-0.136,-0.13
1212.515856,0.896,-0.08,-0.122
1212.565904,0.824,-0.172,-0.148
1212.615952,0.826,-0.142,-0.152
1212.666,0.868,-0.146,-0.114
1212.715856,0.878,-0.162,-0.064
1212.765904,0.964,-0.204,0.02
1212.815952,0.976,-0.206,0.03
1212.866,1.152,-0.274,0.044
1212.916856,0.832,-0.29,0.12
1212.966904,0.818,-0.278,0.132
1213.016952,1.272,-0.462,0.112
1213.067,1.122,-0.966,0.034
1213.116856,1.17,-1.102,-0.154
1213.166904,1.022,-0.896,0.184
1213.216952,0.678,-0.822,0.488
1213.267,0.244,-0.36,0.674
1213.316856,0.018,0.104,0.414
1213.366904,-0.096,-0.318,0.27
1213.416952,0.114,-0.76,0.056
1213.467,0.416,-1.048,-0.062
1213.516856,0.328,-1.166,-0.088
1213.566904,0.378,-0.888,-0.04
1213.616952,0.288,-1.128,-0.016
1213.667,0.232,-0.91,0.006
1213.716856,0.17,-0.928,-0.072
1213.766904,0.29,-0.502,0.008
1213.816952,0.152,-1.264,-0.09
1213.867,0.258,-0.846,-0.008
1213.917856,0.35,-1.042,-0.08
1213.967904,0.33,-1.164,-0.296
1214.017952,0.458,-0.752,0.03
1214.068,0.382,-0.714,0.064
1214.117856,0.414,-0.962,-0.048
1214.167904,0.914,-0.888,0.45
1214.217952,0.434,-0.514,0.158
1214.268,0.208,-0.658,0.036
1214.317856,0.192,-0.988,0.12
1214.367904,0.144,-1.142,0.016
1214.417952,0.176,-1.036,-0.004
1214.468,0.274,-1.226,-0.008
1214.517856,0.496,-0.974,0.038
1214.567904,0.404,-0.672,0.104
1214.617952,0.124,-0.702,-0.318
1214.668,0.01,-0.71,-0.522
1214.717856,0.058,-0.716,-0.128
1214.767904,0.314,-1.066,0.096
1214.817952,0.538,-0.824,-0.164
1214.868,0.626,-0.974,0.018
1214.918856,0.36,-0.9,0.004
1214.968904,0.116,-1.112,-0.136
1215.018952,0.13,-0.896,-0.242
1215.069,0.418,-1.0,-0.072
1215.118856,0.378,-0.87,0.052
1215.168904,0.12,-0.974,-0.066
1215.218952,-0.238,-0.886,-0.41
1215.269,-0.086,-0.8,-0.334
1215.318856,0.37,-0.792,0.086
1215.368904,0.544,-1.164,-0.034
1215.418952,0.648,-0.708,0.046
1215.469,0.49,-0.83,0.104
1215.518856,0.314,-0.972,0.07
1215.568904,0.26,-1.04,-0.112
1215.618952,0.336,-0.814,-0.096
1215.669,0.564,-0.888,-0.08
1215.718856,0.628,-0.828,-0.034
1215.768904,0.814,-1.69,-0.544
1215.818952,0.328,-0.63,-0.564
1215.869,0.088,-0.684,-0.116
1215.919856,-0.176,-0.01,0.226
1215.969904,-0.128,-0.888,0.048
1216.019952,-0.13,-0.68,0.152
1216.07,-0.27,-1.04,0.62
1216.119856,-0.242,-0.264,0.692
1216.169904,-0.252,-0.83,1.088
1216.219952,-0.396,-0.448,0.864
1216.27,-0.46,-0.588,0.908
1216.319856,-0.508,-0.386,0.818
1216.369904,-0.44,-0.432,0.926
1216.419952,-0.262,-0.334,1.0
1216.47,-0.168,-0.61,1.02
1216.519856,-0.272,-0.654,0.88
1216.569904,-0.444,-0.802,0.764
1216.619952,-0.518,-0.306,0.688
1216.67,-0.382,-0.646,0.704
1216.719856,-0.454,-0.706,0.678
1216.769904,-0.384,-0.664,0.67
1216.819952,-0.378,-0.696,0.7
1216.87,-0.326,-0.672,0.69
1216.920856,-0.376,-0.604,0.688
1216.970904,-0.358,-0.656,0.736
1217.020952,-0.336,-0.598,0.77
1217.071,-0.406,-0.608,0.674
1217.120856,-0.368,-0.656,0.69
1217.170904,-0.398,-0.67,0.628
1217.220952,-0.344,-0.732,0.686
1217.271,-0.326,-0.716,0.704
1217.320856,-0.308,-0.668,0.702
1217.370904,-0.306,-0.672,0.69
1217.420952,-0.27,-0.658,0.72
1217.471,-0.254,-0.688,0.748
1217.520856,-0.242,-0.662,0.754
1217.570904,-0.24,-0.728,0.752
1217.620952,-0.224,-0.662,0.702
1217.671,-0.23,-0.63,0.736
1217.720856,-0.236,-0.678,0.78
1217.770904,-0.27,-0.638,0.754
1217.820952,-0.294,-0.632,0.748
1217.871,-0.316,-0.632,0.748
1217.920856,-0.326,-0.61,0.728
1217.970904,-0.328,-0.646,0.744
1218.020952,-0.342,-0.638,0.744
1218.071,-0.328,-0.646,0.734
1218.121856,-0.29,-0.718,0.734
1218.171904,-0.344,-0.638,0.728
1218.221952,-0.386,-0.654,0.718
1218.272,-0.376,-0.638,0.726
1219.322856,-0.422,-0.6,0.718
1219.372904,-0.44,-0.608,0.71
1219.422952,-0.434,-0.618,0.71
1219.473,-0.432,-0.608,0.704
1219.522856,-0.44,-0.594,0.72
1219.572904,-0.448,-0.616,0.754
1219.622952,-0.464,-0.582,0.71
1219.673,-0.448,-0.642,0.696
1219.722856,-0.45,-0.626,0.682
1219.772904,-0.472,-0.642,0.684
1219.822952,-0.466,-0.626,0.668
1219.873,-0.486,-0.668,0.688
1219.922856,-0.466,-0.596,0.648
1219.972904,-0.502,-0.636,0.654
1220.022952,-0.498,-0.622,0.67
1220.073,-0.486,-0.6,0.632
1220.123856,-0.51,-0.6,0.646
1220.173904,-0.54,-0.608,0.644
1220.223952,-0.536,-0.608,0.668
1220.274,-0.504,-0.582,0.636
1220.323856,-0.498,-0.612,0.66
1220.373904,-0.544,-0.536,0.616
1220.423952,-0.55,-0.632,0.652
1220.474,-0.496,-0.576,0.696
1220.523856,-0.486,-0.648,0.654
1220.573904,-0.496,-0.624,0.636
1220.623952,-0.488,-0.622,0.626
1220.674,-0.53,-0.588,0.648
1220.723856,-0.556,-0.624,0.694
1220.773904,-0.55,-0.556,0.69
1220.823952,-0.526,-0.582,0.7
